,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
6271,71.8129653930664,72.38916778564453,72.13764190673828,69.96849822998047,70.38432312011719,71.7584457397461,71.93233489990234,68.62596130371094,70.98001098632812,71.8492431640625,71.8271255493164,69.97193908691406,70.45877838134766,72.2188949584961,70.99472045898438,69.09746551513672,71.92646026611328,71.19622802734375,69.09001159667969,71.74359893798828,69.64324188232422,68.39247131347656,70.51876831054688,67.74252319335938,68.8183364868164,71.62638092041016,70.29107666015625,68.91714477539062,70.65293884277344,71.65530395507812,71.1812744140625,70.39883422851562,71.06143188476562,69.46280670166016,72.65526580810547,69.60710906982422
5522,73.52582550048828,74.1224136352539,73.86808013916016,71.63467407226562,72.08024597167969,73.44129943847656,73.65168762207031,70.30079650878906,72.66671752929688,73.56486511230469,73.56769561767578,71.67809295654297,72.14582824707031,73.92095947265625,72.69436645507812,70.78900909423828,73.63810729980469,72.92508697509766,70.82672882080078,73.47040557861328,71.34773254394531,70.04826354980469,72.21842956542969,69.3964614868164,70.50716400146484,73.35370635986328,71.99689483642578,70.5677261352539,72.349609375,73.3932113647461,72.87876892089844,72.09394073486328,72.79084014892578,71.11978912353516,74.39373779296875,71.29342651367188
7135,71.39315795898438,71.96358489990234,71.7264175415039,69.56720733642578,69.99205017089844,71.33099365234375,71.51686096191406,68.27057647705078,70.57988739013672,71.43821716308594,71.4451904296875,69.61864471435547,70.06050109863281,71.78849792480469,70.60735321044922,68.74573516845703,71.51226806640625,70.81002807617188,68.75923156738281,71.34215545654297,69.27790832519531,68.03140258789062,70.14006042480469,67.40194702148438,68.4560775756836,71.22645568847656,69.91548156738281,68.55268859863281,70.24378204345703,71.25579833984375,70.79073333740234,70.02581787109375,70.67005920410156,69.08129119873047,72.23683166503906,69.23738861083984
9706,70.65522766113281,71.22555541992188,70.97048950195312,68.84699249267578,69.26200866699219,70.5824203491211,70.76460266113281,67.55294036865234,69.8355484008789,70.68987274169922,70.6868667602539,68.86808776855469,69.3358383178711,71.03067016601562,69.85247802734375,68.02044677734375,70.7635498046875,70.07746124267578,68.03697204589844,70.59229278564453,68.55973815917969,67.30609893798828,69.38713836669922,66.67704010009766,67.74441528320312,70.49088287353516,69.1866455078125,67.81529235839844,69.51280975341797,70.51776885986328,70.03707122802734,69.27823638916016,69.94575500488281,68.35210418701172,71.48526000976562,68.50538635253906
811,69.68110656738281,70.22126770019531,69.9811019897461,67.8859634399414,68.30321502685547,69.62335205078125,69.78112030029297,66.60777282714844,68.87258911132812,69.7029800415039,69.69988250732422,67.911376953125,68.36680603027344,70.07403564453125,68.88679504394531,67.06600189208984,69.7811508178711,69.07716369628906,67.05718231201172,69.60306549072266,67.57289123535156,66.37442016601562,68.4300308227539,65.74295806884766,66.77449798583984,69.49192810058594,68.20276641845703,66.880859375,68.5518798828125,69.5192642211914,69.0662612915039,68.31755065917969,68.93579864501953,67.42236328125,70.48776245117188,67.54993438720703
8262,72.50572967529297,73.0852279663086,72.8359146118164,70.64087677001953,71.06248474121094,72.4490737915039,72.6270523071289,69.28156280517578,71.66658782958984,72.54093170166016,72.52606964111328,70.64768981933594,71.14385223388672,72.9119873046875,71.6839599609375,69.76937866210938,72.62246704101562,71.89058685302734,69.75761413574219,72.43433380126953,70.3180923461914,69.0478515625,71.20211791992188,68.39096069335938,69.47422790527344,72.32286834716797,70.96700286865234,69.58145141601562,71.33580017089844,72.35498046875,71.86932373046875,71.08494567871094,71.7449951171875,70.13739776611328,73.36053466796875,70.28567504882812
3188,72.77991485595703,73.37629699707031,73.12129211425781,70.92332458496094,71.37210845947266,72.68021392822266,72.8988265991211,69.64087677001953,71.9253158569336,72.81999206542969,72.83557891845703,70.98790740966797,71.42418670654297,73.15998840332031,71.97611236572266,70.111328125,72.8834457397461,72.18460083007812,70.1623764038086,72.73062896728516,70.64743041992188,69.3871841430664,71.49877166748047,68.7530288696289,69.83023071289062,72.60899353027344,71.29327392578125,69.86906433105469,71.61052703857422,72.63264465332031,72.13724517822266,71.38179016113281,72.06463623046875,70.40648651123047,73.61663818359375,70.58161163330078
1621,72.10610961914062,72.68635559082031,72.43775939941406,70.25446319580078,70.69148254394531,72.029052734375,72.23040771484375,68.93807983398438,71.2616958618164,72.146484375,72.14095306396484,70.28759765625,70.76384735107422,72.4949951171875,71.29515838623047,69.42449951171875,72.21366882324219,71.5220718383789,69.45121002197266,72.04367065429688,69.96492767333984,68.68913269042969,70.81890106201172,68.05555725097656,69.13644409179688,71.9376220703125,70.60590362548828,69.20464324951172,70.94775390625,71.97966766357422,71.47222900390625,70.7055435180664,71.38543701171875,69.74855041503906,72.95664978027344,69.92066192626953
3979,73.34859466552734,73.92774963378906,73.67921447753906,71.47145080566406,71.90057373046875,73.28855895996094,73.4650650024414,70.11280059814453,72.49989318847656,73.38766479492188,73.37483215332031,71.48798370361328,71.96856689453125,73.75521087646484,72.52034759521484,70.59077453613281,73.46612548828125,72.72359466552734,70.5970230102539,73.28396606445312,71.15008544921875,69.87641906738281,72.0391845703125,69.21405029296875,70.3034439086914,73.15347290039062,71.8027114868164,70.3943099975586,72.16002655029297,73.17833709716797,72.7115478515625,71.89794921875,72.5759048461914,70.9559555053711,74.1958236694336,71.10774230957031
7591,72.20975494384766,72.79267120361328,72.55187225341797,70.36719512939453,70.78952026367188,72.15847778320312,72.33345031738281,69.04230499267578,71.3859634399414,72.25830841064453,72.25285339355469,70.39517974853516,70.8565902709961,72.62250518798828,71.40747833251953,69.5177001953125,72.33685302734375,71.614013671875,69.52822875976562,72.16321563720703,70.06184387207031,68.80020904541016,70.93743133544922,68.15816497802734,69.23179626464844,72.03384399414062,70.70172119140625,69.31959533691406,71.0470962524414,72.07161712646484,71.60110473632812,70.80628967285156,71.46665954589844,69.86717987060547,73.05952453613281,70.0146713256836
3109,73.54300689697266,74.12796020507812,73.87557983398438,71.65171813964844,72.08879089355469,73.47169494628906,73.66637420654297,70.28893280029297,72.69227600097656,73.5826187133789,73.56957244873047,71.67169952392578,72.16158294677734,73.94393920898438,72.70596313476562,70.79240417480469,73.65746307373047,72.9288330078125,70.78912353515625,73.4700927734375,71.3387451171875,70.05211639404297,72.22821807861328,69.38706970214844,70.48948669433594,73.36405181884766,71.99897003173828,70.5793228149414,72.36346435546875,73.39063262939453,72.89863586425781,72.1114730834961,72.77814483642578,71.146728515625,74.4049072265625,71.3040771484375
1057,70.28648376464844,70.836669921875,70.59317779541016,68.48027801513672,68.89331817626953,70.23206329345703,70.39681243896484,67.16400909423828,69.46647644042969,70.31217956542969,70.29574584960938,68.49784851074219,68.95674133300781,70.67887878417969,69.48662567138672,67.63054656982422,70.39128112792969,69.66897583007812,67.6196517944336,70.2082748413086,68.15047454833984,66.9468765258789,69.01607513427734,66.30464935302734,67.35259246826172,70.09169006347656,68.79264068603516,67.4578628540039,69.15259552001953,70.1187744140625,69.66561889648438,68.90019989013672,69.53296661376953,67.99314880371094,71.10381317138672,68.13047790527344
3879,73.36065673828125,73.9554214477539,73.69204711914062,71.47368621826172,71.90686798095703,73.29182434082031,73.47863006591797,70.11550903320312,72.49490356445312,73.39199829101562,73.39813232421875,71.49710845947266,71.98689270019531,73.7711410522461,72.54169464111328,70.61048889160156,73.46502685546875,72.72972106933594,70.61779022216797,73.28799438476562,71.1495361328125,69.88896179199219,72.05709838867188,69.19416809082031,70.30099487304688,73.17424011230469,71.81939697265625,70.40757751464844,72.17400360107422,73.20575714111328,72.72502899169922,71.92133331298828,72.59027862548828,70.96260070800781,74.23432922363281,71.11859893798828
8025,71.5973892211914,72.180908203125,71.92009735107422,69.75772857666016,70.16793823242188,71.52978515625,71.7140884399414,68.4252700805664,70.75685119628906,71.63851165771484,71.61836242675781,69.75456237792969,70.24970245361328,71.99054718017578,70.78011322021484,68.89064025878906,71.7125244140625,70.99596405029297,68.89850616455078,71.5317153930664,69.439208984375,68.18119049072266,70.31207275390625,67.52489471435547,68.61433410644531,71.41248321533203,70.08585357666016,68.69556427001953,70.43150329589844,71.4533462524414,70.96392822265625,70.19196319580078,70.85504913330078,69.25029754638672,72.44461059570312,69.39923858642578
9728,71.88555145263672,72.42250061035156,72.18666076660156,70.05402374267578,70.5102767944336,71.81222534179688,71.97862243652344,68.78901672363281,71.05262756347656,71.91062927246094,71.90428924560547,70.15071105957031,70.5145492553711,72.28162384033203,71.08901977539062,69.20288848876953,71.96021270751953,71.22396850585938,69.22481536865234,71.8162612915039,69.6913833618164,68.52286529541016,70.59014892578125,67.90750885009766,68.94073486328125,71.65275573730469,70.37548828125,69.05020904541016,70.72471618652344,71.66260528564453,71.23057556152344,70.4605712890625,71.10530090332031,69.54490661621094,72.6973648071289,69.69770050048828
6909,71.80144500732422,72.36495208740234,72.12089538574219,69.95513153076172,70.37898254394531,71.74903869628906,71.91625213623047,68.61962890625,70.97357940673828,71.83491516113281,71.81420135498047,69.97154998779297,70.44779205322266,72.20346069335938,70.98301696777344,69.09156036376953,71.91417694091797,71.18399810791016,69.08142852783203,71.72760772705078,69.63220977783203,68.38953399658203,70.5102767944336,67.73828125,68.80763244628906,71.61487579345703,70.27993774414062,68.91523742675781,70.64651489257812,71.64340209960938,71.1720962524414,70.39363861083984,71.04120635986328,69.4639892578125,72.64096069335938,69.60458374023438
5711,73.44660186767578,74.0433349609375,73.78280639648438,71.55806732177734,71.99625396728516,73.36359405517578,73.56855773925781,70.20653533935547,72.57889556884766,73.48135375976562,73.4724349975586,71.58364868164062,72.06571197509766,73.8429946899414,72.61659240722656,70.69546508789062,73.54846954345703,72.83216094970703,70.72223663330078,73.37299346923828,71.25053405761719,69.96315002441406,72.12089538574219,69.29615020751953,70.41069793701172,73.26647186279297,71.91616821289062,70.48899841308594,72.26166534423828,73.30419921875,72.79541015625,72.00932312011719,72.69204711914062,71.04004669189453,74.3130874633789,71.20917510986328
197,72.06904602050781,72.64726257324219,72.39960479736328,70.22761535644531,70.64918518066406,72.01673126220703,72.1903076171875,68.89598083496094,71.23561096191406,72.1119613647461,72.08873748779297,70.23789978027344,70.7220230102539,72.47388458251953,71.26042175292969,69.35551452636719,72.18946075439453,71.46016693115234,69.35945892333984,72.01055145263672,69.90789031982422,68.64862823486328,70.78411102294922,68.00311279296875,69.07844543457031,71.8862075805664,70.55430603027344,69.17598724365234,70.91207122802734,71.92742919921875,71.43802642822266,70.65621185302734,71.32868194580078,69.72298431396484,72.92269897460938,69.87372589111328
4333,71.4462661743164,72.0400161743164,71.77655029296875,69.60440826416016,70.067626953125,71.34561157226562,71.55055236816406,68.37018585205078,70.58505249023438,71.4948501586914,71.48876953125,69.73115539550781,70.13819885253906,71.780517578125,70.67414855957031,68.83035278320312,71.54316711425781,70.92018127441406,68.93988800048828,71.4342041015625,69.34503936767578,68.09210205078125,70.19951629638672,67.53377532958984,68.60395050048828,71.29956817626953,70.04548645019531,68.63301849365234,70.34300231933594,71.3272705078125,70.8176498413086,70.10257720947266,70.79318237304688,69.12381744384766,72.32283782958984,69.33287048339844
1031,69.9560317993164,70.51347351074219,70.26834106445312,68.15247344970703,68.56977844238281,69.8816909790039,70.06214141845703,66.8709716796875,69.13960266113281,69.9834213256836,69.97612762451172,68.18373107910156,68.64622497558594,70.32660675048828,69.1666259765625,67.34071350097656,70.0589370727539,69.3779296875,67.35688018798828,69.888671875,67.85769653320312,66.63066864013672,68.7116470336914,66.01126861572266,67.06017303466797,69.78939819335938,68.49789428710938,67.15422821044922,68.83161163330078,69.81116485595703,69.34217071533203,68.59864807128906,69.24040222167969,67.68031311035156,70.78527069091797,67.83157348632812
7665,71.81442260742188,72.38529968261719,72.13946533203125,69.96429443359375,70.39741516113281,71.73905944824219,71.93236541748047,68.6383285522461,70.96694946289062,71.84754180908203,71.8313980102539,69.98603057861328,70.46495819091797,72.2014389038086,70.99655151367188,69.122314453125,71.9181137084961,71.21107482910156,69.13355255126953,71.740478515625,69.65110778808594,68.39730072021484,70.52543640136719,67.74604034423828,68.83261108398438,71.6344223022461,70.3095703125,68.91513061523438,70.66390991210938,71.67582702636719,71.17086029052734,70.41764068603516,71.06417846679688,69.46913146972656,72.66643524169922,69.63011169433594
9503,71.1661605834961,71.73805236816406,71.4941635131836,69.34204864501953,69.75553131103516,71.11436462402344,71.28584289550781,68.0130844116211,70.34358215332031,71.21127319335938,71.1915054321289,69.3471450805664,69.83185577392578,71.56989288330078,70.3623046875,68.48020935058594,71.28611755371094,70.56302642822266,68.47547912597656,71.10564422607422,69.0213851928711,67.77864074707031,69.89289093017578,67.1318588256836,68.1957778930664,70.98396301269531,69.65660858154297,68.29552459716797,70.0155258178711,71.02083587646484,70.54571533203125,69.7640609741211,70.41938781738281,68.84284973144531,72.00089263916016,68.98739624023438
1052,70.26060485839844,70.81320190429688,70.5711441040039,68.45772552490234,68.86978912353516,70.20854949951172,70.3717269897461,67.1501235961914,69.44475555419922,70.2967758178711,70.27592468261719,68.4734115600586,68.93775939941406,70.65918731689453,69.46725463867188,67.60616302490234,70.370849609375,69.64362335205078,67.59664916992188,70.19127655029297,68.13182067871094,66.92601013183594,68.9992904663086,66.28433990478516,67.3269271850586,70.06997680664062,68.76296997070312,67.43329620361328,69.12486267089844,70.10067749023438,69.64214324951172,68.87619018554688,69.5123519897461,67.96858215332031,71.07884979248047,68.11104583740234
7905,71.65310668945312,72.23585510253906,71.98421478271484,69.80956268310547,70.2218246459961,71.59573364257812,71.77647399902344,68.461669921875,70.82323455810547,71.69560241699219,71.68309020996094,69.81149291992188,70.299560546875,72.06101989746094,70.83419036865234,68.94512939453125,71.7741470336914,71.04829406738281,68.93926239013672,71.58871459960938,69.4903335571289,68.23297882080078,70.36697387695312,67.57582092285156,68.6607894897461,71.46833801269531,70.13483428955078,68.74967193603516,70.48876953125,71.50769805908203,71.03083038330078,70.24285888671875,70.89935302734375,69.30272674560547,72.50065612792969,69.45181274414062
6475,68.8277816772461,69.3804931640625,69.14741516113281,67.0601806640625,67.48115539550781,68.75904846191406,68.9433822631836,65.80152893066406,68.03660583496094,68.86397552490234,68.86812591552734,67.09857177734375,67.54348754882812,69.20662689208984,68.06071472167969,66.27501678466797,68.92354583740234,68.25162506103516,66.28275299072266,68.76630401611328,66.7767562866211,65.58432006835938,67.61095428466797,64.9592056274414,65.98471069335938,68.67678833007812,67.39231872558594,66.07810974121094,67.7374267578125,68.69114685058594,68.23930358886719,67.50609588623047,68.12161254882812,66.59998321533203,69.64752960205078,66.74887084960938
7928,71.41697692871094,71.98711395263672,71.7487564086914,69.5835189819336,70.0103988647461,71.34036254882812,71.53679656982422,68.26255798339844,70.56610870361328,71.43547058105469,71.43968200683594,69.62476348876953,70.07610321044922,71.7989273071289,70.60465240478516,68.7458724975586,71.5179672241211,70.83126068115234,68.7799072265625,71.35948944091797,69.27759552001953,68.0122299194336,70.13575744628906,67.39456939697266,68.47636413574219,71.23302459716797,69.92755126953125,68.54065704345703,70.27525329589844,71.28655242919922,70.77459716796875,70.0273666381836,70.68437194824219,69.06517791748047,72.26849365234375,69.25334167480469
6899,71.64099884033203,72.20347595214844,71.9560546875,69.79828643798828,70.21510314941406,71.586181640625,71.75105285644531,68.46147155761719,70.81097412109375,71.67549896240234,71.658203125,69.81159210205078,70.2875747680664,72.04901885986328,70.82524108886719,68.9318618774414,71.75494384765625,71.01327514648438,68.91722869873047,71.5649185180664,69.46776580810547,68.23126220703125,70.34994506835938,67.57621765136719,68.64350891113281,71.44718170166016,70.11222076416016,68.75334167480469,70.48030090332031,71.47565460205078,71.01287078857422,70.2250747680664,70.87613677978516,69.2991943359375,72.47427368164062,69.44197845458984
7952,72.4756851196289,73.02867126464844,72.79911041259766,70.63150024414062,71.08484649658203,72.41593170166016,72.58721160888672,69.3368148803711,71.64537048339844,72.51878356933594,72.511962890625,70.69456481933594,71.1142578125,72.903076171875,71.68187713623047,69.78932189941406,72.58348083496094,71.84432983398438,69.80693054199219,72.42123413085938,70.2983627319336,69.08741760253906,71.1976547241211,68.45761108398438,69.50202178955078,72.28404998779297,70.96671295166016,69.62113952636719,71.32538604736328,72.30117797851562,71.84732818603516,71.06449890136719,71.71220397949219,70.13387298583984,73.31488037109375,70.29178619384766
8565,71.80415344238281,72.37969207763672,72.13813781738281,69.95125579833984,70.3878173828125,71.72766876220703,71.92195129394531,68.63516998291016,70.97322082519531,71.83824920654297,71.83699798583984,69.9926986694336,70.4610366821289,72.19134521484375,70.99545288085938,69.12438201904297,71.91038513183594,71.218994140625,69.14692687988281,71.74343872070312,69.65752410888672,68.38568115234375,70.52876281738281,67.7616195678711,68.83772277832031,71.64067840576172,70.30699157714844,68.92549896240234,70.6561508178711,71.67021942138672,71.17691040039062,70.4225082397461,71.07266998291016,69.46083068847656,72.6630859375,69.62699127197266
914,69.79642486572266,70.35546112060547,70.11993408203125,68.00083923339844,68.4249038696289,69.72198486328125,69.9098129272461,66.73127746582031,68.9804916381836,69.82514190673828,69.83373260498047,68.04723358154297,68.48760223388672,70.17011260986328,69.01274108886719,67.20124816894531,69.89599609375,69.22615814208984,67.23590087890625,69.73500061035156,67.72167205810547,66.48564147949219,68.55035400390625,65.88030242919922,66.9250717163086,69.63214111328125,68.34798431396484,66.9951400756836,68.67334747314453,69.67692565917969,69.18037414550781,68.44632720947266,69.09365844726562,67.51802062988281,70.6200180053711,67.6903305053711
9304,72.93824005126953,73.50845336914062,73.25680541992188,71.06282806396484,71.483154296875,72.87989044189453,73.0516357421875,69.70243835449219,72.08912658691406,72.9654541015625,72.95246124267578,71.07637023925781,71.56171417236328,73.34233856201172,72.10604858398438,70.18453979492188,73.04852294921875,72.30569458007812,70.17369842529297,72.86312103271484,70.72923278808594,69.46733856201172,71.6277084350586,68.80481719970703,69.89286804199219,72.73890686035156,71.3948745727539,69.99874877929688,71.7531509399414,72.77193450927734,72.2913589477539,71.50538635253906,72.1682357788086,70.55763244628906,73.79631042480469,70.70120239257812
4923,72.83753967285156,73.40042114257812,73.15151977539062,70.96849822998047,71.40160369873047,72.77901458740234,72.94731140136719,69.62113189697266,71.98971557617188,72.86646270751953,72.85064697265625,71.00027465820312,71.45542907714844,73.24893951416016,72.01360321044922,70.09031677246094,72.94257354736328,72.18425750732422,70.08277893066406,72.75971984863281,70.618408203125,69.38526916503906,71.52387237548828,68.72517395019531,69.80457305908203,72.6270751953125,71.28509521484375,69.91236114501953,71.658203125,72.65771484375,72.19086456298828,71.40217590332031,72.05023193359375,70.46273040771484,73.67742156982422,70.60575866699219
4895,72.30921936035156,72.89006805419922,72.63676452636719,70.4508056640625,70.8709716796875,72.24746704101562,72.4303970336914,69.10041046142578,71.47041320800781,72.34838104248047,72.33467102050781,70.46446228027344,70.95093536376953,72.71973419189453,71.49292755126953,69.58502197265625,72.43038177490234,71.69515991210938,69.58519744873047,72.2405014038086,70.13203430175781,68.87249755859375,71.0119400024414,68.20648956298828,69.2955322265625,72.12457275390625,70.77657318115234,69.39067840576172,71.14100646972656,72.16251373291016,71.67561340332031,70.88955688476562,71.55320739746094,69.93814086914062,73.16018676757812,70.10171508789062
6367,70.994384765625,71.55738067626953,71.31846618652344,69.17230224609375,69.58175659179688,70.94316101074219,71.10938262939453,67.84928131103516,70.17899322509766,71.03137969970703,71.02283477783203,69.1884536743164,69.66058349609375,71.39727020263672,70.19378662109375,68.32221221923828,71.11328887939453,70.39327239990234,68.31440734863281,70.93461608886719,68.86198425292969,67.61642456054688,69.72594451904297,66.97530364990234,68.03567504882812,70.81488800048828,69.49165344238281,68.13737487792969,69.84783935546875,70.85075378417969,70.3783950805664,69.60079956054688,70.25309753417969,68.67943572998047,71.82648468017578,68.8260498046875
8607,71.83262634277344,72.40966033935547,72.16046905517578,69.989013671875,70.40629577636719,71.7668228149414,71.95222473144531,68.65772247314453,71.00346374511719,71.86946868896484,71.86449432373047,70.00951385498047,70.47953033447266,72.22652435302734,71.01559448242188,69.14249420166016,71.94873809814453,71.23372650146484,69.14002227783203,71.76235961914062,69.68744659423828,68.42015075683594,70.54834747314453,67.77474975585938,68.85286712646484,71.65934753417969,70.32777404785156,68.93949127197266,70.67202758789062,71.68538665771484,71.20828247070312,70.4291000366211,71.09366607666016,69.4904556274414,72.67355346679688,69.63904571533203
8720,71.91643524169922,72.46955108642578,72.2262954711914,70.07337188720703,70.50566101074219,71.86048126220703,72.02084350585938,68.76177978515625,71.08592987060547,71.94229125976562,71.93285369873047,70.114013671875,70.55634307861328,72.3208236694336,71.10646057128906,69.21378326416016,72.0211181640625,71.28102111816406,69.22136688232422,71.84255981445312,69.73794555664062,68.52104949951172,70.62886047363281,67.8751220703125,68.93304443359375,71.71326446533203,70.39955139160156,69.0418472290039,70.76055145263672,71.74177551269531,71.28343200683594,70.50778198242188,71.14939880371094,69.58674621582031,72.74407196044922,69.726806640625
7244,70.21491241455078,70.78196716308594,70.53534698486328,68.41433715820312,68.81938171386719,70.150634765625,70.33177185058594,67.10356903076172,69.39199829101562,70.2475357055664,70.23551177978516,68.41532135009766,68.89958190917969,70.59915161132812,69.41998291015625,67.57486724853516,70.32154846191406,69.62972259521484,67.57413482666016,70.14881896972656,68.10150909423828,66.86683654785156,68.954345703125,66.23694610595703,67.2915267944336,70.03779602050781,68.73758697509766,67.38612365722656,69.08026123046875,70.06919860839844,69.59571075439453,68.84230041503906,69.48695373535156,67.92111206054688,71.04711151123047,68.06781768798828
5312,72.83679962158203,73.42626953125,73.16777801513672,70.96210479736328,71.39237213134766,72.76371765136719,72.95794677734375,69.61446380615234,71.99104309082031,72.87238311767578,72.87173461914062,70.9874496459961,71.47261810302734,73.23098754882812,72.00945281982422,70.11588287353516,72.94960021972656,72.24119567871094,70.12271881103516,72.76778411865234,70.66277313232422,69.37127685546875,71.53093719482422,68.71965789794922,69.82182312011719,72.6642074584961,71.31582641601562,69.90401458740234,71.66342163085938,72.69804382324219,72.2032470703125,71.41842651367188,72.09393310546875,70.45612335205078,73.69998931884766,70.61866760253906
2098,71.15414428710938,71.7342300415039,71.48347473144531,69.32425689697266,69.74336242675781,71.08624267578125,71.27925109863281,68.00004577636719,70.3253173828125,71.19243621826172,71.1791763305664,69.33998107910156,69.81796264648438,71.54412841796875,70.34841918945312,68.48388671875,71.2666015625,70.56932067871094,68.49252319335938,71.09042358398438,69.02523040771484,67.7684326171875,69.88031005859375,67.13018035888672,68.20475769042969,70.9835205078125,69.66797637939453,68.28913116455078,70.0074234008789,71.01880645751953,70.53640747070312,69.75782012939453,70.42684936523438,68.82179260253906,72.00091552734375,68.98279571533203
100,71.33090209960938,71.8704605102539,71.62394714355469,69.50690460205078,69.9438705444336,71.25552368164062,71.42547607421875,68.20945739746094,70.48246765136719,71.34523010253906,71.3313980102539,69.56876373291016,69.97347259521484,71.71212005615234,70.51036834716797,68.64971923828125,71.40443420410156,70.68623352050781,68.65275573730469,71.2328872680664,69.14066314697266,67.95162200927734,70.02780151367188,67.32696533203125,68.37835693359375,71.09782409667969,69.81963348388672,68.47842407226562,70.17234802246094,71.12104797363281,70.67357635498047,69.92366027832031,70.54524230957031,69.00714111328125,72.14912414550781,69.12567901611328
8042,71.7352294921875,72.31721496582031,72.06498718261719,69.89994049072266,70.33021545410156,71.66358184814453,71.85375213623047,68.60273742675781,70.91124725341797,71.7811050415039,71.78450012207031,69.9426040649414,70.39823913574219,72.12468719482422,70.93474578857422,69.07356262207031,71.85885620117188,71.15287780761719,69.08787536621094,71.67853546142578,69.61468505859375,68.35672760009766,70.46986389160156,67.71345520019531,68.78352355957031,71.57257843017578,70.2519760131836,68.86784362792969,70.58491516113281,71.59576416015625,71.12350463867188,70.35115814208984,71.01275634765625,69.41022491455078,72.58521270751953,69.56034088134766
2604,73.54698181152344,74.12824249267578,73.87728881835938,71.65571594238281,72.07598114013672,73.49496459960938,73.66419219970703,70.2728042602539,72.69770050048828,73.58134460449219,73.56573486328125,71.66088104248047,72.16350555419922,73.96300506591797,72.7094955444336,70.764404296875,73.6692886352539,72.91814422607422,70.74903106689453,73.47098541259766,71.32357788085938,70.03929138183594,72.22254180908203,69.3677978515625,70.46772766113281,73.3553237915039,71.98372650146484,70.58087921142578,72.35810089111328,73.38933563232422,72.9034652709961,72.09820556640625,72.76914978027344,71.14409637451172,74.4073715209961,71.2936019897461
5499,74.00262451171875,74.57743835449219,74.31819152832031,72.10806274414062,72.5485610961914,73.92166137695312,74.11672973632812,70.73677825927734,73.11066436767578,74.02373504638672,73.99861145019531,72.14647674560547,72.60089874267578,74.4021987915039,73.15901947021484,71.21202087402344,74.0865478515625,73.34580993652344,71.22618103027344,73.91316223144531,71.74038696289062,70.48375701904297,72.65851593017578,69.8304214477539,70.92755126953125,73.77626037597656,72.4395980834961,71.02970886230469,72.8027114868164,73.81509399414062,73.32083892822266,72.55132293701172,73.2016372680664,71.57683563232422,74.8616714477539,71.72909545898438
2063,71.46261596679688,72.03269958496094,71.7923355102539,69.62577056884766,70.04708099365234,71.40074920654297,71.5826187133789,68.30437469482422,70.6471176147461,71.50334930419922,71.49852752685547,69.65296936035156,70.12638092041016,71.85700988769531,70.65653991699219,68.79167175292969,71.57846069335938,70.87005615234375,68.78386688232422,71.39794158935547,69.32836151123047,68.07575988769531,70.19473266601562,67.43207550048828,68.49372100830078,71.2998275756836,69.96086883544922,68.59486389160156,70.31334686279297,71.31449890136719,70.84992218017578,70.07393646240234,70.72209167480469,69.1390151977539,72.30651092529297,69.28661346435547
2731,75.48006439208984,76.06785583496094,75.82115173339844,73.55726623535156,74.00206756591797,75.42573547363281,75.6012191772461,72.1698989868164,74.60208892822266,75.5180435180664,75.50553894042969,73.58697509765625,74.06747436523438,75.90495300292969,74.63375854492188,72.65576171875,75.59490203857422,74.83335876464844,72.65940856933594,75.41604614257812,73.20752716064453,71.91171264648438,74.1362533569336,71.23782348632812,72.35688781738281,75.2778091430664,73.89707946777344,72.47059631347656,74.26850128173828,75.3126449584961,74.82186889648438,74.00870513916016,74.68173217773438,73.03909301757812,76.3626708984375,73.18695068359375
9723,71.70047760009766,72.24925994873047,72.0032958984375,69.87551879882812,70.32547760009766,71.63748168945312,71.79170989990234,68.62577056884766,70.86800384521484,71.72755432128906,71.71770477294922,69.9402084350586,70.36068725585938,72.0867919921875,70.89844512939453,69.03482055664062,71.78876495361328,71.0667724609375,69.0721206665039,71.6335678100586,69.54627227783203,68.34266662597656,70.42656707763672,67.72111511230469,68.7540283203125,71.47684478759766,70.2059326171875,68.85057067871094,70.53932189941406,71.51661682128906,71.05317687988281,70.29595947265625,70.93959045410156,69.39156341552734,72.50297546386719,69.53560638427734
5294,73.33209228515625,73.91160583496094,73.66094207763672,71.44868469238281,71.8712158203125,73.28101348876953,73.45011901855469,70.07134246826172,72.48612976074219,73.3683853149414,73.35037994384766,71.4548110961914,71.9529800415039,73.74586486816406,72.49810028076172,70.56058502197266,73.4521713256836,72.70277404785156,70.5455093383789,73.25811004638672,71.11663055419922,69.84046173095703,72.01282501220703,69.17115020751953,70.26498413085938,73.1432876586914,71.77395629882812,70.37857055664062,72.14937591552734,73.17068481445312,72.69287872314453,71.88894653320312,72.5556411743164,70.94084930419922,74.1910400390625,71.08675384521484
5654,73.48612976074219,74.09024810791016,73.82530212402344,71.60018157958984,72.02874755859375,73.4161376953125,73.61856079101562,70.23402404785156,72.62615203857422,73.5285415649414,73.52045440673828,71.60964965820312,72.10379028320312,73.8861312866211,72.65482330322266,70.72571563720703,73.60127258300781,72.8817367553711,70.734375,73.41940307617188,71.28512573242188,69.99053955078125,72.17018127441406,69.32247924804688,70.43894958496094,73.30780029296875,71.95123291015625,70.51778411865234,72.29812622070312,73.34941101074219,72.84349822998047,72.04888916015625,72.73509979248047,71.08477020263672,74.36207580566406,71.24302673339844
